employee_id,date,calls_handled,avg_call_time,escalation_count,resolution_status
EMP126,2024-06-19,57,4.35,1,Resolved
EMP115,2024-06-13,32,7.09,1,Resolved
EMP128,2024-04-14,32,7.69,2,Resolved
EMP118,2024-02-27,55,4.13,2,Resolved
EMP144,2024-04-24,58,5.21,0,Resolved
EMP126,2024-03-06,60,5.37,1,Resolved
EMP135,2024-06-27,55,6.16,1,Resolved
EMP102,2024-05-30,41,7.95,5,Escalated
EMP126,2024-02-06,32,6.4,4,Escalated
EMP134,2024-03-15,53,6.68,4,Escalated
EMP129,2024-02-14,55,6.18,3,Escalated
EMP147,2024-05-15,54,4.72,3,Escalated
EMP126,2024-02-10,38,6.13,1,Resolved
EMP146,2024-04-02,49,8.38,2,Resolved
EMP147,2024-06-03,46,6.07,3,Escalated
EMP114,2024-04-19,50,5.35,0,Resolved
EMP115,2024-02-12,28,6.39,0,Resolved
EMP113,2024-01-20,58,5.01,3,Escalated
EMP146,2024-06-11,60,7.21,6,Escalated
EMP149,2024-05-31,55,4.28,1,Resolved
EMP139,2024-04-29,48,7.74,4,Escalated
EMP106,2024-04-22,25,6.21,5,Escalated
EMP115,2024-04-27,59,8.14,5,Escalated
EMP109,2024-01-02,54,6.97,0,Resolved
EMP129,2024-03-29,36,6.79,3,Escalated
EMP110,2024-02-11,32,4.97,2,Resolved
EMP127,2024-01-25,52,7.79,2,Resolved
EMP104,2024-05-04,44,6.05,1,Resolved
EMP140,2024-02-19,57,5.02,4,Escalated
EMP110,2024-01-17,29,4.83,4,Escalated
EMP127,2024-01-16,36,7.32,3,Escalated
EMP135,2024-04-01,55,4.56,1,Resolved
EMP103,2024-03-19,32,4.93,4,Escalated
EMP130,2024-02-28,39,4.04,3,Escalated
EMP119,2024-04-06,59,6.59,6,Escalated
EMP130,2024-05-12,31,4.66,2,Resolved
EMP119,2024-05-13,55,7.84,5,Escalated
EMP146,2024-02-20,55,6.82,1,Resolved
EMP119,2024-03-19,47,6.22,3,Escalated
EMP120,2024-04-10,32,4.66,1,Resolved
EMP129,2024-01-20,41,6.95,6,Escalated
EMP102,2024-01-26,47,6.68,0,Resolved
EMP118,2024-05-06,39,5.31,2,Resolved
EMP150,2024-01-10,60,8.43,1,Resolved
EMP145,2024-06-06,57,5.66,5,Escalated
EMP127,2024-03-19,55,5.27,2,Resolved
EMP142,2024-06-19,34,4.75,5,Escalated
EMP131,2024-03-10,45,4.78,5,Escalated
EMP126,2024-03-23,39,4.42,6,Escalated
EMP134,2024-03-30,45,8.46,2,Resolved
EMP133,2024-04-27,30,4.66,5,Escalated
EMP149,2024-02-27,29,4.64,6,Escalated
EMP147,2024-05-06,59,4.32,6,Escalated
EMP110,2024-01-19,25,5.03,1,Resolved
EMP139,2024-03-31,55,6.67,6,Escalated
EMP114,2024-05-08,26,8.2,2,Resolved
EMP106,2024-03-11,37,8.04,4,Escalated
EMP102,2024-05-25,39,7.61,6,Escalated
EMP149,2024-02-15,49,4.46,0,Resolved
EMP121,2024-04-14,34,7.95,2,Resolved
EMP132,2024-01-13,28,4.67,1,Resolved
EMP146,2024-05-13,29,4.47,1,Resolved
EMP108,2024-01-31,45,4.32,1,Resolved
EMP142,2024-02-07,27,6.85,3,Escalated
EMP144,2024-02-06,28,4.19,0,Resolved
EMP117,2024-05-14,59,4.45,4,Escalated
EMP131,2024-01-16,55,5.53,1,Resolved
EMP142,2024-03-09,30,7.22,5,Escalated
EMP121,2024-01-10,47,5.18,3,Escalated
EMP104,2024-02-01,47,5.11,2,Resolved
EMP112,2024-02-23,43,6.73,0,Resolved
EMP128,2024-04-09,40,4.37,1,Resolved
EMP105,2024-05-11,60,4.77,3,Escalated
EMP136,2024-03-31,48,6.2,1,Resolved
EMP114,2024-05-21,60,4.27,1,Resolved
EMP114,2024-02-14,53,6.47,1,Resolved
EMP150,2024-01-13,44,6.93,0,Resolved
EMP149,2024-02-13,26,6.19,0,Resolved
EMP113,2024-01-21,44,4.67,2,Resolved
EMP115,2024-03-17,25,7.4,3,Escalated
EMP136,2024-02-03,36,5.29,5,Escalated
EMP139,2024-01-12,32,5.39,5,Escalated
EMP143,2024-03-04,40,4.76,1,Resolved
EMP138,2024-04-03,25,7.05,0,Resolved
EMP102,2024-01-31,34,8.12,3,Escalated
EMP119,2024-01-10,52,5.55,5,Escalated
EMP147,2024-04-29,38,6.22,1,Resolved
EMP142,2024-02-27,59,7.88,1,Resolved
EMP112,2024-05-15,59,4.69,3,Escalated
EMP106,2024-02-05,41,5.03,6,Escalated
EMP109,2024-01-14,57,6.83,0,Resolved
EMP126,2024-05-23,27,6.9,5,Escalated
EMP114,2024-06-02,32,7.13,4,Escalated
EMP148,2024-06-21,38,7.03,0,Resolved
EMP145,2024-06-27,56,7.46,5,Escalated
EMP137,2024-03-25,29,7.06,3,Escalated
EMP148,2024-02-06,39,5.4,2,Resolved
EMP139,2024-05-27,59,6.02,2,Resolved
EMP123,2024-06-05,57,5.58,2,Resolved
EMP130,2024-02-20,57,5.88,5,Escalated
EMP104,2024-05-16,40,7.07,5,Escalated
EMP104,2024-04-30,40,4.82,1,Resolved
EMP119,2024-02-04,46,6.33,5,Escalated
EMP146,2024-06-08,30,5.86,1,Resolved
EMP141,2024-03-29,31,4.43,6,Escalated
EMP144,2024-03-06,42,6.78,0,Resolved
EMP107,2024-03-21,38,6.06,5,Escalated
EMP118,2024-05-03,49,6.1,5,Escalated
EMP134,2024-02-12,25,8.2,4,Escalated
EMP150,2024-06-01,36,5.6,5,Escalated
EMP103,2024-02-27,32,5.04,1,Resolved
EMP119,2024-02-12,37,5.64,3,Escalated
EMP128,2024-02-27,57,8.12,2,Resolved
EMP148,2024-01-08,55,7.46,6,Escalated
EMP101,2024-04-08,45,4.99,6,Escalated
EMP103,2024-06-15,33,4.87,6,Escalated
EMP126,2024-01-21,48,4.94,2,Resolved
EMP127,2024-06-21,40,5.51,5,Escalated
EMP147,2024-02-17,47,6.6,0,Resolved
EMP127,2024-02-03,40,5.95,5,Escalated
EMP143,2024-02-27,35,7.17,6,Escalated
EMP118,2024-06-03,55,7.63,6,Escalated
EMP127,2024-03-23,47,4.89,6,Escalated
EMP126,2024-06-20,42,5.43,6,Escalated
EMP145,2024-05-12,27,6.17,1,Resolved
EMP112,2024-01-14,26,5.19,2,Resolved
EMP129,2024-03-22,38,6.43,0,Resolved
EMP112,2024-04-18,36,8.3,4,Escalated
EMP135,2024-04-12,44,7.4,0,Resolved
EMP118,2024-05-10,32,5.11,0,Resolved
EMP127,2024-04-10,50,6.87,3,Escalated
EMP105,2024-06-09,38,5.89,3,Escalated
EMP107,2024-06-19,39,4.98,0,Resolved
EMP108,2024-06-12,43,6.51,1,Resolved
EMP123,2024-05-24,38,7.81,3,Escalated
EMP141,2024-03-26,51,7.72,0,Resolved
EMP132,2024-03-11,30,7.99,4,Escalated
EMP140,2024-02-28,56,6.49,6,Escalated
EMP131,2024-01-12,48,6.73,3,Escalated
EMP121,2024-04-09,36,5.95,3,Escalated
EMP107,2024-04-21,37,5.7,4,Escalated
EMP132,2024-05-26,25,6.78,3,Escalated
EMP115,2024-06-09,28,6.82,6,Escalated
EMP126,2024-05-14,56,5.86,0,Resolved
EMP120,2024-05-04,56,6.27,0,Resolved
EMP113,2024-01-18,58,7.85,2,Resolved
EMP114,2024-02-03,57,7.96,5,Escalated
EMP117,2024-02-29,36,6.8,5,Escalated
EMP149,2024-04-23,56,7.26,1,Resolved
EMP139,2024-05-28,45,7.33,6,Escalated
EMP128,2024-01-25,40,7.01,0,Resolved
EMP139,2024-05-13,28,5.0,1,Resolved
EMP140,2024-06-06,45,7.21,2,Resolved
EMP146,2024-02-08,39,7.84,5,Escalated
EMP137,2024-01-16,54,6.13,1,Resolved
EMP129,2024-06-12,59,7.06,4,Escalated
EMP103,2024-03-20,60,7.29,0,Resolved
EMP101,2024-03-24,58,4.86,5,Escalated
EMP119,2024-03-07,57,6.89,1,Resolved
EMP120,2024-06-17,25,5.16,1,Resolved
EMP114,2024-06-25,33,4.19,1,Resolved
EMP143,2024-01-28,44,7.91,5,Escalated
EMP150,2024-01-07,33,7.09,0,Resolved
EMP107,2024-03-17,34,6.79,1,Resolved
EMP120,2024-05-25,56,5.33,0,Resolved
EMP103,2024-02-13,30,7.62,1,Resolved
EMP123,2024-01-06,53,5.09,1,Resolved
EMP139,2024-02-01,34,8.27,0,Resolved
EMP139,2024-02-10,38,8.31,5,Escalated
EMP123,2024-03-28,25,4.52,4,Escalated
EMP103,2024-04-26,57,7.46,6,Escalated
EMP121,2024-06-22,49,7.59,5,Escalated
EMP103,2024-02-15,55,6.26,4,Escalated
EMP117,2024-04-12,35,5.23,3,Escalated
EMP128,2024-04-26,60,5.83,1,Resolved
EMP150,2024-03-25,43,4.18,6,Escalated
EMP148,2024-03-20,41,7.5,5,Escalated
EMP133,2024-02-21,41,8.15,3,Escalated
EMP133,2024-02-25,40,7.24,6,Escalated
EMP125,2024-04-03,45,4.47,0,Resolved
EMP135,2024-06-17,26,7.62,0,Resolved
EMP106,2024-02-17,51,5.33,3,Escalated
EMP141,2024-02-19,43,5.23,0,Resolved
EMP113,2024-04-20,49,7.17,1,Resolved
EMP140,2024-05-22,54,5.72,0,Resolved
EMP109,2024-06-24,36,4.25,0,Resolved
EMP106,2024-03-29,33,6.76,6,Escalated
EMP132,2024-01-12,57,7.43,0,Resolved
EMP141,2024-06-26,55,6.31,1,Resolved
EMP130,2024-01-05,34,7.07,5,Escalated
EMP144,2024-03-29,47,4.44,1,Resolved
EMP136,2024-06-06,55,6.41,5,Escalated
EMP109,2024-06-19,43,4.24,1,Resolved
EMP110,2024-05-08,51,6.07,5,Escalated
EMP138,2024-02-28,43,4.2,3,Escalated
EMP135,2024-01-05,59,5.14,1,Resolved
EMP146,2024-01-24,49,5.27,3,Escalated
EMP101,2024-01-01,49,7.82,5,Escalated
EMP128,2024-01-25,50,5.04,5,Escalated
EMP134,2024-05-05,47,8.35,5,Escalated
EMP112,2024-06-29,40,4.38,3,Escalated
EMP105,2024-02-19,58,4.35,0,Resolved
EMP123,2024-02-26,32,4.48,5,Escalated
EMP113,2024-04-02,37,4.3,6,Escalated
EMP104,2024-02-12,60,7.84,4,Escalated
EMP144,2024-05-12,26,6.1,2,Resolved
EMP108,2024-05-21,32,8.08,4,Escalated
EMP131,2024-02-22,53,5.13,4,Escalated
EMP120,2024-06-26,42,7.02,0,Resolved
EMP118,2024-03-01,30,4.42,6,Escalated
EMP149,2024-06-25,33,4.18,5,Escalated
EMP115,2024-02-11,44,5.25,2,Resolved
EMP112,2024-04-22,33,8.25,0,Resolved
EMP114,2024-04-18,31,7.95,5,Escalated
EMP121,2024-03-07,31,4.06,1,Resolved
EMP146,2024-02-03,55,7.03,3,Escalated
EMP126,2024-06-08,26,7.15,2,Resolved
EMP102,2024-06-03,42,5.76,0,Resolved
EMP143,2024-05-07,59,7.56,3,Escalated
EMP125,2024-02-21,27,5.51,4,Escalated
EMP126,2024-05-24,32,7.92,6,Escalated
EMP140,2024-06-14,32,5.26,2,Resolved
EMP116,2024-06-05,40,7.61,6,Escalated
EMP144,2024-02-28,25,5.92,3,Escalated
EMP124,2024-05-25,32,7.07,2,Resolved
EMP126,2024-02-10,33,6.94,4,Escalated
EMP140,2024-03-30,50,4.52,0,Resolved
EMP117,2024-04-30,39,7.2,3,Escalated
EMP106,2024-03-04,60,7.47,6,Escalated
EMP149,2024-05-25,40,4.26,1,Resolved
EMP145,2024-05-01,33,4.28,0,Resolved
EMP140,2024-04-05,35,6.71,4,Escalated
EMP148,2024-01-16,52,4.05,2,Resolved
EMP117,2024-04-10,60,5.17,6,Escalated
EMP127,2024-06-07,57,5.66,3,Escalated
EMP125,2024-05-05,30,7.22,4,Escalated
EMP147,2024-03-13,58,5.58,5,Escalated
EMP113,2024-01-02,41,4.81,4,Escalated
EMP134,2024-04-03,31,6.45,2,Resolved
EMP141,2024-02-04,42,4.99,5,Escalated
EMP108,2024-03-07,47,5.78,2,Resolved
EMP104,2024-01-14,47,6.75,5,Escalated
EMP140,2024-06-03,27,5.53,2,Resolved
EMP103,2024-01-19,38,6.75,1,Resolved
EMP140,2024-04-08,33,5.02,0,Resolved
EMP123,2024-05-20,51,4.76,6,Escalated
EMP124,2024-02-29,26,5.27,6,Escalated
EMP150,2024-05-04,49,6.33,4,Escalated
EMP112,2024-02-10,35,6.89,6,Escalated
EMP123,2024-04-13,60,6.63,1,Resolved
EMP142,2024-05-20,44,5.0,4,Escalated
EMP137,2024-03-27,38,4.85,2,Resolved
EMP128,2024-05-18,41,7.78,3,Escalated
EMP136,2024-03-31,26,6.52,6,Escalated
EMP136,2024-05-17,38,7.32,2,Resolved
EMP131,2024-02-26,45,7.05,0,Resolved
EMP148,2024-01-10,45,5.5,3,Escalated
EMP111,2024-03-19,50,6.29,4,Escalated
EMP113,2024-01-28,27,6.81,3,Escalated
EMP118,2024-04-25,39,4.06,0,Resolved
EMP104,2024-02-12,45,6.1,5,Escalated
EMP126,2024-05-18,41,8.28,2,Resolved
EMP137,2024-03-08,52,6.56,1,Resolved
EMP111,2024-01-13,60,7.93,5,Escalated
EMP128,2024-06-12,28,5.14,1,Resolved
EMP135,2024-05-18,41,6.62,2,Resolved
EMP126,2024-01-17,28,4.96,0,Resolved
EMP121,2024-06-22,43,6.08,4,Escalated
EMP114,2024-06-25,29,5.2,0,Resolved
EMP125,2024-02-06,57,8.02,4,Escalated
EMP115,2024-05-23,34,4.55,3,Escalated
EMP129,2024-02-10,26,4.94,0,Resolved
EMP115,2024-04-14,58,5.77,3,Escalated
EMP148,2024-05-04,34,5.09,3,Escalated
EMP128,2024-06-20,53,7.29,0,Resolved
EMP140,2024-06-02,57,4.39,4,Escalated
EMP148,2024-05-02,55,7.88,3,Escalated
EMP103,2024-06-21,39,4.42,0,Resolved
EMP124,2024-04-11,25,4.28,6,Escalated
EMP118,2024-03-16,27,7.83,2,Resolved
EMP105,2024-05-15,58,7.76,4,Escalated
EMP102,2024-03-22,40,7.58,3,Escalated
EMP147,2024-03-19,56,4.79,5,Escalated
EMP133,2024-05-13,35,7.39,4,Escalated
EMP133,2024-01-05,37,4.76,0,Resolved
EMP120,2024-04-25,33,5.16,3,Escalated
EMP143,2024-01-15,53,4.43,2,Resolved
EMP115,2024-03-14,26,5.02,5,Escalated
EMP129,2024-02-16,43,7.49,0,Resolved
EMP113,2024-01-04,49,7.42,3,Escalated
EMP112,2024-01-20,47,5.61,4,Escalated
EMP109,2024-05-26,48,8.18,0,Resolved
EMP128,2024-03-14,49,6.19,2,Resolved
EMP113,2024-03-13,46,7.78,0,Resolved
EMP108,2024-01-15,43,7.55,6,Escalated
EMP125,2024-01-22,43,5.64,5,Escalated
EMP130,2024-04-25,29,5.98,0,Resolved
EMP143,2024-03-22,35,7.94,5,Escalated
EMP108,2024-04-15,31,7.96,6,Escalated
EMP110,2024-03-31,41,6.41,2,Resolved
EMP142,2024-04-21,53,8.07,1,Resolved
EMP109,2024-04-29,26,7.39,0,Resolved
EMP141,2024-01-30,36,6.0,6,Escalated
EMP135,2024-06-12,50,4.16,6,Escalated
EMP147,2024-05-18,49,5.25,3,Escalated
EMP101,2024-06-19,26,5.11,6,Escalated
EMP147,2024-05-07,53,4.44,1,Resolved
EMP107,2024-04-28,49,4.76,3,Escalated
EMP145,2024-06-27,32,8.05,3,Escalated
EMP121,2024-05-31,29,7.72,1,Resolved
EMP136,2024-04-23,34,7.83,4,Escalated
EMP119,2024-04-05,27,7.34,1,Resolved
EMP135,2024-03-24,52,6.85,0,Resolved
EMP135,2024-02-18,52,7.05,4,Escalated
EMP115,2024-02-18,44,6.29,3,Escalated
EMP133,2024-06-22,39,7.87,2,Resolved
EMP116,2024-05-06,35,7.76,3,Escalated
EMP143,2024-03-19,46,7.33,4,Escalated
EMP106,2024-06-29,33,8.48,6,Escalated
EMP135,2024-04-27,57,4.65,0,Resolved
EMP108,2024-03-06,46,6.44,6,Escalated
EMP115,2024-02-22,50,6.79,6,Escalated
EMP120,2024-06-09,56,4.94,3,Escalated
EMP143,2024-04-11,36,6.06,2,Resolved
EMP114,2024-06-18,50,7.15,3,Escalated
EMP116,2024-06-03,58,7.56,6,Escalated
EMP115,2024-05-16,54,4.49,2,Resolved
EMP131,2024-06-25,37,4.67,1,Resolved
EMP127,2024-02-11,59,5.01,0,Resolved
EMP111,2024-04-25,53,5.82,5,Escalated
EMP143,2024-05-16,59,4.05,5,Escalated
EMP143,2024-05-27,40,5.63,6,Escalated
EMP149,2024-04-23,59,8.34,0,Resolved
EMP113,2024-02-07,45,4.82,6,Escalated
EMP131,2024-06-25,44,5.77,0,Resolved
EMP103,2024-05-30,43,4.9,1,Resolved
EMP146,2024-01-24,57,7.18,6,Escalated
EMP106,2024-01-10,29,5.24,1,Resolved
EMP145,2024-03-06,50,5.55,3,Escalated
EMP102,2024-06-17,42,7.78,0,Resolved
EMP136,2024-06-07,53,6.72,4,Escalated
EMP106,2024-03-31,45,8.21,0,Resolved
EMP145,2024-04-18,35,7.04,0,Resolved
EMP112,2024-05-27,34,6.68,6,Escalated
EMP116,2024-06-01,27,5.87,5,Escalated
EMP119,2024-06-23,29,6.23,3,Escalated
EMP107,2024-05-04,28,7.16,0,Resolved
EMP125,2024-02-23,38,5.87,2,Resolved
EMP126,2024-01-16,28,7.22,1,Resolved
EMP140,2024-04-21,37,4.31,2,Resolved
EMP150,2024-01-19,39,8.06,1,Resolved
EMP144,2024-01-18,54,5.61,5,Escalated
EMP120,2024-06-03,53,6.62,0,Resolved
EMP114,2024-04-15,44,4.04,4,Escalated
EMP106,2024-03-09,53,4.5,5,Escalated
EMP120,2024-01-27,36,7.14,0,Resolved
EMP145,2024-03-06,27,4.15,6,Escalated
EMP101,2024-04-02,27,4.54,5,Escalated
EMP142,2024-01-30,58,5.81,0,Resolved
EMP106,2024-06-24,58,4.68,4,Escalated
EMP125,2024-01-01,34,8.48,1,Resolved
EMP112,2024-05-21,31,8.07,1,Resolved
EMP114,2024-02-07,56,6.64,6,Escalated
EMP110,2024-03-12,40,5.13,3,Escalated
EMP134,2024-02-02,42,5.98,1,Resolved
EMP117,2024-02-22,28,6.67,5,Escalated
EMP123,2024-04-04,53,6.25,5,Escalated
EMP134,2024-02-25,48,6.3,4,Escalated
EMP137,2024-04-07,35,8.34,6,Escalated
EMP148,2024-05-02,30,5.82,1,Resolved
EMP117,2024-03-22,47,6.06,2,Resolved
EMP123,2024-05-31,42,6.56,6,Escalated
EMP127,2024-06-04,27,5.56,4,Escalated
EMP130,2024-06-05,51,5.65,1,Resolved
EMP136,2024-05-06,31,5.86,6,Escalated
EMP138,2024-02-24,48,5.04,3,Escalated
EMP103,2024-05-14,37,4.63,4,Escalated
EMP116,2024-05-05,39,7.49,4,Escalated
EMP127,2024-05-05,59,5.18,2,Resolved
EMP101,2024-05-07,43,4.87,2,Resolved
EMP128,2024-02-27,52,4.43,4,Escalated
EMP142,2024-04-15,31,4.82,3,Escalated
EMP142,2024-02-07,31,5.79,0,Resolved
EMP124,2024-06-14,54,5.7,4,Escalated
EMP146,2024-05-26,35,5.91,5,Escalated
EMP140,2024-02-12,54,5.59,0,Resolved
EMP116,2024-02-08,41,5.74,6,Escalated
EMP106,2024-02-12,57,8.21,0,Resolved
EMP148,2024-06-03,44,8.38,6,Escalated
EMP116,2024-02-07,29,7.32,0,Resolved
EMP125,2024-03-08,48,5.66,4,Escalated
EMP112,2024-02-10,37,7.05,4,Escalated
EMP123,2024-05-01,51,8.43,4,Escalated
EMP124,2024-01-18,44,5.09,3,Escalated
EMP132,2024-03-02,31,8.44,2,Resolved
EMP110,2024-06-23,53,7.52,3,Escalated
EMP112,2024-01-01,28,4.95,0,Resolved
EMP106,2024-05-17,55,7.62,6,Escalated
EMP118,2024-03-21,59,5.64,5,Escalated
EMP103,2024-06-16,27,6.32,2,Resolved
EMP129,2024-03-13,28,4.11,1,Resolved
EMP134,2024-01-09,49,4.46,0,Resolved
EMP132,2024-04-30,47,5.54,5,Escalated
EMP104,2024-06-23,43,5.34,4,Escalated
EMP107,2024-01-05,36,7.03,5,Escalated
EMP103,2024-02-24,38,5.57,6,Escalated
EMP148,2024-02-24,50,7.4,4,Escalated
EMP144,2024-06-11,54,7.95,3,Escalated
EMP134,2024-03-23,51,6.77,1,Resolved
EMP139,2024-01-30,29,4.5,5,Escalated
EMP147,2024-03-28,55,5.54,2,Resolved
EMP147,2024-04-16,36,5.68,6,Escalated
EMP149,2024-03-09,36,7.82,3,Escalated
EMP147,2024-02-09,56,5.1,2,Resolved
EMP131,2024-05-30,50,7.86,1,Resolved
EMP107,2024-02-12,31,4.32,5,Escalated
EMP140,2024-04-12,47,8.14,1,Resolved
EMP124,2024-05-07,53,8.02,1,Resolved
EMP150,2024-03-04,29,6.34,5,Escalated
EMP138,2024-03-03,51,6.76,5,Escalated
EMP149,2024-02-29,27,5.03,4,Escalated
EMP148,2024-05-10,43,7.67,4,Escalated
EMP126,2024-03-09,43,6.92,1,Resolved
EMP128,2024-03-17,52,7.83,0,Resolved
EMP110,2024-02-05,50,7.24,4,Escalated
EMP134,2024-04-17,56,4.46,3,Escalated
EMP104,2024-06-06,49,6.24,3,Escalated
EMP147,2024-01-05,41,8.11,3,Escalated
EMP149,2024-02-19,53,6.3,3,Escalated
EMP113,2024-06-19,40,6.98,5,Escalated
EMP110,2024-05-12,25,8.39,4,Escalated
EMP114,2024-01-29,40,5.51,2,Resolved
EMP131,2024-02-13,57,7.82,4,Escalated
EMP144,2024-04-30,32,5.98,0,Resolved
EMP142,2024-03-23,25,7.5,3,Escalated
EMP144,2024-02-06,50,6.17,2,Resolved
EMP134,2024-06-19,56,5.34,0,Resolved
EMP131,2024-06-11,53,6.08,1,Resolved
EMP139,2024-05-10,46,7.96,4,Escalated
EMP147,2024-02-23,37,5.86,2,Resolved
EMP105,2024-03-20,49,4.91,5,Escalated
EMP139,2024-01-05,56,7.18,0,Resolved
EMP104,2024-01-29,26,5.7,3,Escalated
EMP130,2024-05-04,55,7.88,4,Escalated
EMP141,2024-04-10,42,7.62,1,Resolved
EMP102,2024-05-07,35,5.68,4,Escalated
EMP122,2024-04-15,35,4.87,5,Escalated
EMP133,2024-01-10,45,4.42,2,Resolved
EMP116,2024-06-15,40,4.95,5,Escalated
EMP121,2024-04-01,36,5.95,2,Resolved
EMP141,2024-04-08,26,7.65,1,Resolved
EMP122,2024-03-09,46,5.29,3,Escalated
EMP144,2024-02-18,29,6.61,2,Resolved
EMP121,2024-05-28,39,5.17,2,Resolved
EMP147,2024-06-15,51,8.06,6,Escalated
EMP145,2024-01-12,51,4.54,0,Resolved
EMP149,2024-04-23,56,5.15,5,Escalated
EMP150,2024-06-16,49,7.33,0,Resolved
EMP104,2024-06-11,25,6.91,3,Escalated
EMP114,2024-05-13,33,7.55,6,Escalated
EMP119,2024-02-08,33,5.23,0,Resolved
EMP140,2024-04-08,55,8.0,0,Resolved
EMP114,2024-01-18,29,4.7,5,Escalated
EMP141,2024-04-22,60,4.22,2,Resolved
EMP145,2024-04-21,31,7.88,0,Resolved
EMP145,2024-04-12,41,6.62,5,Escalated
EMP107,2024-03-19,32,6.68,3,Escalated
EMP109,2024-02-14,58,6.7,2,Resolved
EMP137,2024-01-24,47,4.95,2,Resolved
EMP114,2024-05-08,42,5.0,0,Resolved
EMP105,2024-05-29,57,7.59,4,Escalated
EMP139,2024-02-09,58,7.57,5,Escalated
EMP120,2024-04-06,38,4.3,3,Escalated
EMP122,2024-05-08,58,7.29,2,Resolved
EMP103,2024-04-07,46,8.3,5,Escalated
EMP145,2024-04-26,54,5.74,0,Resolved
EMP140,2024-05-26,36,8.37,0,Resolved
EMP116,2024-03-09,49,5.47,0,Resolved
EMP135,2024-05-21,37,7.32,5,Escalated
EMP122,2024-01-24,57,6.6,0,Resolved
EMP102,2024-03-14,57,8.37,2,Resolved
EMP119,2024-06-25,49,4.25,5,Escalated
EMP130,2024-05-30,55,7.92,1,Resolved
EMP102,2024-05-19,43,4.4,2,Resolved
EMP130,2024-01-10,50,5.15,3,Escalated
EMP138,2024-04-25,41,6.46,2,Resolved
EMP121,2024-04-11,38,6.04,6,Escalated
EMP107,2024-05-17,39,4.46,5,Escalated
EMP115,2024-01-12,55,4.36,3,Escalated
EMP134,2024-06-09,50,5.31,2,Resolved
EMP127,2024-02-19,41,6.53,3,Escalated
EMP115,2024-06-11,51,5.13,1,Resolved
EMP128,2024-06-26,46,6.83,0,Resolved
EMP112,2024-03-05,28,4.86,5,Escalated
EMP126,2024-06-02,45,7.86,6,Escalated
EMP134,2024-05-24,37,8.3,6,Escalated
EMP109,2024-02-22,40,6.15,3,Escalated
EMP114,2024-02-06,47,7.56,3,Escalated
EMP112,2024-02-09,39,7.5,5,Escalated
EMP112,2024-06-10,37,4.37,5,Escalated
EMP119,2024-01-11,32,6.24,0,Resolved
EMP109,2024-02-04,51,6.73,5,Escalated
EMP127,2024-04-08,47,7.16,6,Escalated
EMP113,2024-05-07,29,7.07,5,Escalated
EMP114,2024-05-13,25,5.2,0,Resolved
EMP132,2024-04-11,51,6.27,1,Resolved
EMP133,2024-01-22,29,4.35,4,Escalated
EMP141,2024-05-06,35,7.14,1,Resolved
EMP109,2024-01-06,36,8.48,6,Escalated
EMP102,2024-05-15,37,5.22,3,Escalated
EMP145,2024-06-14,41,6.48,5,Escalated
EMP143,2024-05-19,46,7.37,0,Resolved
EMP130,2024-01-30,35,8.42,2,Resolved
EMP136,2024-04-26,54,7.01,4,Escalated
EMP133,2024-06-24,37,5.9,1,Resolved
EMP133,2024-06-08,49,7.35,3,Escalated
EMP129,2024-03-16,60,8.25,4,Escalated
EMP103,2024-06-23,34,7.66,4,Escalated
EMP135,2024-01-02,32,5.3,2,Resolved
EMP131,2024-04-03,29,4.62,3,Escalated
EMP115,2024-04-01,36,5.35,6,Escalated
EMP149,2024-06-10,59,6.23,6,Escalated
EMP119,2024-02-17,44,6.56,4,Escalated
EMP136,2024-05-11,49,8.02,1,Resolved
EMP132,2024-04-29,26,4.53,0,Resolved
EMP117,2024-01-13,26,4.55,0,Resolved
EMP108,2024-06-01,51,4.36,2,Resolved
EMP131,2024-01-13,29,7.78,0,Resolved
EMP147,2024-04-22,40,7.97,3,Escalated
EMP107,2024-05-03,47,6.75,5,Escalated
EMP114,2024-03-27,32,4.44,4,Escalated
EMP109,2024-04-06,27,4.76,5,Escalated
EMP130,2024-05-27,39,4.52,1,Resolved
EMP133,2024-05-13,37,5.5,3,Escalated
EMP131,2024-05-23,53,5.02,5,Escalated
EMP122,2024-02-03,48,6.94,1,Resolved
EMP110,2024-03-23,41,4.24,4,Escalated
EMP146,2024-06-04,29,7.94,3,Escalated
EMP119,2024-06-10,45,5.76,6,Escalated
EMP108,2024-03-22,33,5.09,6,Escalated
EMP144,2024-06-04,39,4.24,2,Resolved
EMP116,2024-04-24,38,7.05,2,Resolved
EMP112,2024-02-19,50,6.55,4,Escalated
EMP147,2024-05-30,35,5.15,4,Escalated
EMP143,2024-04-08,41,8.16,0,Resolved
EMP146,2024-01-17,46,5.2,3,Escalated
EMP143,2024-03-30,51,6.59,1,Resolved
EMP123,2024-04-24,48,7.96,2,Resolved
EMP115,2024-06-20,43,7.55,4,Escalated
EMP122,2024-04-06,45,7.48,5,Escalated
EMP143,2024-05-29,25,6.35,1,Resolved
EMP128,2024-01-03,43,8.26,2,Resolved
EMP137,2024-02-13,53,4.87,6,Escalated
EMP141,2024-04-23,45,8.39,5,Escalated
EMP108,2024-03-07,40,7.23,0,Resolved
EMP107,2024-01-18,58,4.36,5,Escalated
EMP127,2024-05-23,47,6.99,4,Escalated
EMP140,2024-03-09,52,5.49,6,Escalated
